date,time,sda_read,sda_write,sda1_read,sda1_write,sda2_read,sda2_write,sda5_read,sda5_write,sda6_read,sda6_write,sda7_read,sda7_write,sda8_read,sda8_write,sda9_read,sda9_write,sda10_read,sda10_write,sda11_read,sda11_write,sda12_read,sda12_write
2017-11-02,14:25:15,166.62,301.20,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.54,70.43,22.71,0.06,0.00,95.49,261.90
2017-11-02,14:25:17,166.60,301.22,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.54,70.42,22.71,0.06,0.00,95.48,261.93
2017-11-02,14:25:20,166.57,301.18,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.54,70.41,22.71,0.06,0.00,95.46,261.89
2017-11-02,14:25:23,166.55,301.14,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.53,70.40,22.70,0.06,0.00,95.45,261.85
2017-11-02,14:25:25,166.52,301.10,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.53,70.39,22.70,0.06,0.00,95.43,261.82
2017-11-02,14:25:28,166.50,301.06,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.53,70.38,22.70,0.06,0.00,95.42,261.78
2017-11-02,14:25:31,166.47,301.02,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.53,70.37,22.70,0.06,0.00,95.40,261.75
2017-11-02,14:25:33,166.45,300.97,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.52,70.36,22.69,0.06,0.00,95.39,261.71
2017-11-02,14:25:36,166.43,300.93,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.52,70.35,22.69,0.06,0.00,95.38,261.67
2017-11-02,14:25:39,166.40,300.89,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.52,70.34,22.69,0.06,0.00,95.37,261.63
2017-11-02,14:25:41,166.38,300.86,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.52,70.32,22.69,0.06,0.00,95.35,261.60
2017-11-02,14:25:44,166.35,300.81,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.51,70.31,22.68,0.06,0.00,95.34,261.57
2017-11-02,14:25:47,166.33,300.77,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.51,70.30,22.68,0.06,0.00,95.32,261.53
2017-11-02,14:25:49,166.30,300.73,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.51,70.29,22.68,0.06,0.00,95.31,261.49
2017-11-02,14:25:52,166.28,300.69,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.51,70.28,22.68,0.06,0.00,95.29,261.45
2017-11-02,14:25:55,166.25,301.29,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.50,70.27,22.68,0.06,0.00,95.28,262.06
2017-11-02,14:25:57,166.26,301.25,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.50,70.29,22.67,0.06,0.00,95.27,262.02
2017-11-02,14:26:00,166.23,301.21,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.50,70.28,22.67,0.06,0.00,95.25,261.99
2017-11-02,14:26:03,166.21,301.17,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.50,70.27,22.67,0.06,0.00,95.24,261.95
2017-11-02,14:26:05,166.18,301.12,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.49,70.26,22.66,0.06,0.00,95.22,261.91
2017-11-02,14:26:08,166.16,301.08,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.49,70.25,22.66,0.06,0.00,95.21,261.87
2017-11-02,14:26:11,166.13,301.03,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.49,70.24,22.66,0.06,0.00,95.19,261.84
2017-11-02,14:26:13,166.11,300.99,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.49,70.23,22.66,0.06,0.00,95.18,261.80
2017-11-02,14:26:16,166.08,300.95,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.48,70.22,22.65,0.06,0.00,95.17,261.76
2017-11-02,14:26:19,166.06,300.90,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.48,70.21,22.65,0.06,0.00,95.15,261.72
2017-11-02,14:26:21,166.03,300.86,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.48,70.19,22.65,0.06,0.00,95.14,261.68
2017-11-02,14:26:24,166.01,300.81,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.48,70.18,22.64,0.06,0.00,95.13,261.64
2017-11-02,14:26:27,165.98,300.83,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.47,70.17,22.64,0.06,0.00,95.11,261.66
2017-11-02,14:26:29,165.96,300.78,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.47,70.16,22.64,0.06,0.00,95.10,261.62
2017-11-02,14:26:32,165.93,300.74,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.47,70.15,22.64,0.06,0.00,95.08,261.58
2017-11-02,14:26:35,165.91,300.70,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.47,70.14,22.64,0.06,0.00,95.07,261.55
2017-11-02,14:26:37,165.88,300.66,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.46,70.13,22.63,0.06,0.00,95.06,261.51
2017-11-02,14:26:40,165.86,300.61,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.46,70.12,22.63,0.06,0.00,95.04,261.47
2017-11-02,14:26:42,165.83,300.57,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.46,70.11,22.63,0.06,0.00,95.03,261.43
2017-11-02,14:26:45,165.81,300.53,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.46,70.10,22.62,0.06,0.00,95.01,261.40
2017-11-02,14:26:48,165.78,300.48,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.45,70.09,22.62,0.06,0.00,95.00,261.36
2017-11-02,14:26:51,165.76,300.44,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.45,70.08,22.62,0.06,0.00,94.98,261.32
2017-11-02,14:26:53,165.73,300.39,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.45,70.07,22.61,0.06,0.00,94.97,261.28
2017-11-02,14:26:56,165.71,300.38,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.45,70.06,22.61,0.06,0.00,94.95,261.28
2017-11-02,14:26:58,165.68,300.34,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.44,70.05,22.61,0.06,0.00,94.94,261.24
2017-11-02,14:27:01,165.66,300.30,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.44,70.04,22.61,0.06,0.00,94.93,261.20
2017-11-02,14:27:04,165.63,300.25,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.44,70.02,22.60,0.06,0.00,94.91,261.16
2017-11-02,14:27:07,165.61,300.21,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.44,70.01,22.60,0.06,0.00,94.90,261.12
2017-11-02,14:27:09,165.58,300.16,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.43,70.00,22.60,0.06,0.00,94.88,261.08
2017-11-02,14:27:12,165.56,300.12,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.43,69.99,22.59,0.06,0.00,94.87,261.04
2017-11-02,14:27:15,165.53,300.07,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.43,69.98,22.59,0.06,0.00,94.85,261.02
2017-11-02,14:27:17,165.51,300.05,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.43,69.97,22.59,0.06,0.00,94.84,261.00
2017-11-02,14:27:20,165.48,300.02,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.42,69.96,22.58,0.06,0.00,94.82,260.96
2017-11-02,14:27:23,165.46,300.01,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.42,69.95,22.58,0.06,0.00,94.81,260.96
2017-11-02,14:27:25,165.43,299.97,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.42,69.94,22.58,0.06,0.00,94.80,260.92
2017-11-02,14:27:28,165.41,299.92,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.42,69.93,22.57,0.06,0.00,94.78,260.88
2017-11-02,14:27:31,165.38,299.88,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.41,69.92,22.57,0.06,0.00,94.77,260.84
2017-11-02,14:27:33,165.36,299.84,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.41,69.91,22.57,0.06,0.00,94.75,260.80
2017-11-02,14:27:36,165.33,300.37,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.41,69.90,22.57,0.06,0.00,94.74,261.35
2017-11-02,14:27:39,165.31,300.33,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.41,69.89,22.56,0.06,0.00,94.72,261.31
2017-11-02,14:27:41,165.28,300.28,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.40,69.88,22.56,0.06,0.00,94.71,261.27
2017-11-02,14:27:44,165.26,300.24,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.40,69.87,22.56,0.06,0.00,94.70,261.23
2017-11-02,14:27:47,165.23,300.19,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.40,69.85,22.55,0.06,0.00,94.68,261.19
2017-11-02,14:27:49,165.21,300.15,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.40,69.84,22.55,0.06,0.00,94.67,261.17
2017-11-02,14:27:52,165.19,300.13,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.39,69.83,22.55,0.06,0.00,94.66,261.13
2017-11-02,14:27:55,165.16,300.08,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.39,69.82,22.55,0.06,0.00,94.64,261.10
2017-11-02,14:27:57,165.14,300.04,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.39,69.81,22.54,0.06,0.00,94.63,261.06
2017-11-02,14:28:00,165.11,300.00,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.39,69.80,22.54,0.06,0.00,94.61,261.02
2017-11-02,14:28:03,165.09,299.95,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.38,69.79,22.54,0.06,0.00,94.60,260.98
2017-11-02,14:28:05,165.06,299.91,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.38,69.78,22.53,0.06,0.00,94.59,260.94
2017-11-02,14:28:08,165.04,299.86,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.38,69.77,22.53,0.06,0.00,94.57,260.90
2017-11-02,14:28:11,165.01,299.82,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.38,69.76,22.53,0.06,0.00,94.56,260.87
2017-11-02,14:28:13,165.00,299.78,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.37,69.75,22.53,0.06,0.00,94.55,260.83
2017-11-02,14:28:16,164.97,299.73,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.37,69.74,22.52,0.06,0.00,94.54,260.79
2017-11-02,14:28:19,164.95,299.69,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.37,69.73,22.52,0.06,0.00,94.52,260.75
2017-11-02,14:28:21,164.92,299.64,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.37,69.72,22.52,0.06,0.00,94.51,260.71
2017-11-02,14:28:24,164.90,299.60,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.36,69.71,22.51,0.06,0.00,94.50,260.67
2017-11-02,14:28:27,164.87,300.14,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.36,69.70,22.51,0.06,0.00,94.48,261.21
2017-11-02,14:28:29,164.85,300.09,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.36,69.68,22.51,0.06,0.00,94.47,261.18
2017-11-02,14:28:32,164.82,300.05,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.36,69.67,22.51,0.06,0.00,94.45,261.14
2017-11-02,14:28:35,164.79,300.01,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.35,69.66,22.50,0.06,0.00,94.44,261.10
2017-11-02,14:28:37,164.77,299.96,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.35,69.65,22.50,0.06,0.00,94.42,261.06
2017-11-02,14:28:40,164.75,299.92,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.35,69.64,22.50,0.06,0.00,94.41,261.02
2017-11-02,14:28:43,164.72,299.87,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.35,69.63,22.49,0.06,0.00,94.40,260.98
2017-11-02,14:28:45,164.70,299.83,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.34,69.62,22.49,0.06,0.00,94.38,260.95
2017-11-02,14:28:48,164.67,299.79,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.34,69.61,22.49,0.06,0.00,94.37,260.91
2017-11-02,14:28:51,164.65,299.74,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.34,69.60,22.48,0.06,0.00,94.35,260.87
2017-11-02,14:28:53,164.62,299.70,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.34,69.59,22.48,0.06,0.00,94.34,260.83
2017-11-02,14:28:56,164.60,299.65,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.33,69.58,22.48,0.06,0.00,94.32,260.79
2017-11-02,14:28:59,164.57,299.61,0.07,0.00,0.00,0.00,0.04,0.00,0.29,0.04,0.04,0.00,0.04,0.00,0.15,16.33,69.57,22.47,0.06,0.00,94.31,260.75
2017-11-02,14:29:02,164.55,299.56,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.33,69.56,22.47,0.06,0.00,94.30,260.71
2017-11-02,14:29:04,164.52,299.52,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.33,69.55,22.47,0.06,0.00,94.28,260.67
2017-11-02,14:29:07,164.50,299.47,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.32,69.54,22.47,0.06,0.00,94.27,260.63
2017-11-02,14:29:10,164.47,299.43,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.32,69.53,22.46,0.06,0.00,94.25,260.59
2017-11-02,14:29:12,164.45,299.38,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.32,69.52,22.46,0.06,0.00,94.24,260.55
2017-11-02,14:29:15,164.42,299.92,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.32,69.51,22.46,0.06,0.00,94.22,261.10
2017-11-02,14:29:18,164.40,299.88,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.31,69.49,22.45,0.06,0.00,94.21,261.06
2017-11-02,14:29:20,164.37,299.84,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.31,69.48,22.45,0.06,0.00,94.20,261.03
2017-11-02,14:29:23,164.35,299.80,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.31,69.47,22.45,0.06,0.00,94.18,260.99
2017-11-02,14:29:26,164.32,299.75,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.31,69.46,22.45,0.06,0.00,94.17,260.95
2017-11-02,14:29:28,164.30,299.71,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.30,69.45,22.44,0.06,0.00,94.15,260.91
2017-11-02,14:29:31,164.27,299.67,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.30,69.44,22.44,0.06,0.00,94.14,260.87
2017-11-02,14:29:34,164.25,299.62,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.30,69.43,22.44,0.06,0.00,94.13,260.83
2017-11-02,14:29:36,164.23,299.58,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.30,69.42,22.44,0.06,0.00,94.12,260.79
2017-11-02,14:29:39,164.23,299.53,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.29,69.41,22.43,0.06,0.00,94.13,260.76
2017-11-02,14:29:42,164.20,299.49,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.29,69.40,22.43,0.06,0.00,94.11,260.72
2017-11-02,14:29:44,164.18,299.45,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.29,69.39,22.43,0.06,0.00,94.10,260.68
2017-11-02,14:29:47,164.15,299.40,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.29,69.38,22.42,0.06,0.00,94.08,260.64
2017-11-02,14:29:50,164.13,299.36,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.28,69.37,22.42,0.06,0.00,94.07,260.61
2017-11-02,14:29:52,164.10,299.32,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.28,69.36,22.42,0.06,0.00,94.06,260.57
2017-11-02,14:29:55,164.08,299.28,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.28,69.35,22.41,0.06,0.00,94.04,260.54
2017-11-02,14:29:58,164.05,299.24,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.28,69.34,22.41,0.06,0.00,94.03,260.50
2017-11-02,14:30:00,164.03,299.19,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.27,69.33,22.41,0.06,0.00,94.01,260.46
2017-11-02,14:30:03,164.00,299.15,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.27,69.32,22.40,0.06,0.00,94.00,260.42
2017-11-02,14:30:06,163.98,299.10,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.27,69.31,22.40,0.06,0.00,93.98,260.38
2017-11-02,14:30:08,163.96,299.06,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.27,69.30,22.40,0.06,0.00,93.97,260.34
2017-11-02,14:30:11,163.93,299.07,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.27,69.29,22.40,0.06,0.00,93.96,260.36
2017-11-02,14:30:14,163.91,299.03,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.26,69.27,22.39,0.06,0.00,93.94,260.33
2017-11-02,14:30:17,163.88,299.57,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.26,69.26,22.39,0.06,0.00,93.93,260.87
2017-11-02,14:30:19,163.86,299.52,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.26,69.25,22.39,0.06,0.00,93.91,260.83
2017-11-02,14:30:22,163.83,299.48,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.26,69.24,22.38,0.06,0.00,93.90,260.79
2017-11-02,14:30:24,163.81,299.43,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.25,69.23,22.38,0.06,0.00,93.89,260.75
2017-11-02,14:30:27,163.80,299.40,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.25,69.31,22.38,0.06,0.00,93.87,260.72
2017-11-02,14:30:30,163.86,299.35,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.25,69.31,22.38,0.06,0.00,93.86,260.68
2017-11-02,14:30:32,163.83,299.31,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.25,69.30,22.37,0.06,0.00,93.84,260.64
2017-11-02,14:30:35,163.81,299.27,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.24,69.29,22.37,0.06,0.00,93.83,260.61
2017-11-02,14:30:38,163.78,299.23,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.24,69.28,22.37,0.06,0.00,93.82,260.57
2017-11-02,14:30:40,163.76,299.19,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.24,69.27,22.37,0.06,0.00,93.80,260.53
2017-11-02,14:30:43,163.74,299.14,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.24,69.26,22.37,0.06,0.00,93.79,260.49
2017-11-02,14:30:46,163.71,299.10,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.23,69.25,22.36,0.06,0.00,93.77,260.46
2017-11-02,14:30:48,163.69,299.06,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.23,69.24,22.36,0.06,0.00,93.76,260.42
2017-11-02,14:30:51,163.66,299.59,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.23,69.23,22.36,0.06,0.00,93.74,260.95
2017-11-02,14:30:54,163.64,299.55,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.23,69.22,22.36,0.06,0.00,93.73,260.92
2017-11-02,14:30:57,163.61,299.51,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.22,69.21,22.35,0.06,0.00,93.72,260.88
2017-11-02,14:30:59,163.59,299.46,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.22,69.20,22.35,0.06,0.00,93.70,260.84
2017-11-02,14:31:02,163.56,299.42,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.22,69.19,22.35,0.06,0.00,93.69,260.80
2017-11-02,14:31:05,163.54,299.37,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.22,69.18,22.34,0.06,0.00,93.67,260.76
2017-11-02,14:31:07,163.51,299.33,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.21,69.17,22.34,0.06,0.00,93.66,260.72
2017-11-02,14:31:10,163.49,299.28,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.21,69.16,22.34,0.06,0.00,93.65,260.68
2017-11-02,14:31:13,163.46,299.24,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.21,69.15,22.33,0.06,0.00,93.63,260.64
2017-11-02,14:31:15,163.44,299.19,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.21,69.13,22.33,0.06,0.00,93.62,260.61
2017-11-02,14:31:18,163.42,299.15,0.07,0.00,0.00,0.00,0.04,0.00,0.28,0.04,0.04,0.00,0.04,0.00,0.15,16.20,69.12,22.33,0.06,0.00,93.60,260.57
